blinded_case_id,sample_bucket,assertion_id,gene,variant_identifier,baseline_condition_label,followup_condition_label,domain,CAB_regime,CAB_routing_action,reason_code,evidence_fields_shown_to_adjudicator,condition_label_drift,cross_environment_drift,semantic_drift_without_reclassification,conservative_composite_non_portability,identity_vs_meaning_discordance,recommended_adjudication_question,expected_expert_decision_category,endpoint_status_hidden_shown_flag
CABCASE_9BD70CEAB9,high-risk future-drift predicted,ARR_524038,KCNH2,ARR_524038,,,inherited_arrhythmia,nonspecific_underresolved,direct_use,broad or unknown phenotype/environment label,gene|variant_identifier|baseline_condition_label|domain|CAB_regime|CAB_routing_action|reason_code|classification|review_status|submitter_count,False,False,False,False,False,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",portable_direct_use_if_expert_confirms_same_disease_model,shown_answer_key
CABCASE_214087AB7F,high-risk future-drift predicted,CANCER_619884,PALB2,CANCER_619884,,,hereditary_cancer,nonspecific_underresolved,population_penetrance_review,broad or unknown phenotype/environment label,gene|variant_identifier|baseline_condition_label|domain|CAB_regime|CAB_routing_action|reason_code|classification|review_status|submitter_count,False,False,False,False,False,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",conditional_liability_or_PRF_needed,shown_answer_key
CABCASE_423ED62303,high-risk future-drift predicted,CANCER_662590,MSH2,CANCER_662590,, / follow-up semantic drift,hereditary_cancer,nonspecific_underresolved,disease_specific_review,broad or unknown phenotype/environment label,gene|variant_identifier|baseline_condition_label|domain|CAB_regime|CAB_routing_action|reason_code|classification|review_status|submitter_count,True,True,True,True,False,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",requires_disease_specific_expert_review,shown_answer_key
CABCASE_E4ED210625,high-risk future-drift predicted,CM_871195,FLNC,CM_871195,,,cardiomyopathy,nonspecific_underresolved,disease_specific_review,broad or unknown phenotype/environment label,gene|variant_identifier|baseline_condition_label|domain|CAB_regime|CAB_routing_action|reason_code|classification|review_status|submitter_count,False,False,False,False,False,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",requires_disease_specific_expert_review,shown_answer_key
CABCASE_A4812EAE7A,high-risk future-drift predicted,CANCER_90881,MSH2,CANCER_90881,, / follow-up semantic drift,hereditary_cancer,nonspecific_underresolved,disease_specific_review,broad or unknown phenotype/environment label,gene|variant_identifier|baseline_condition_label|domain|CAB_regime|CAB_routing_action|reason_code|classification|review_status|submitter_count,True,False,True,True,False,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",requires_disease_specific_expert_review,shown_answer_key
CABCASE_DA27FDD99C,high-risk future-drift predicted,CANCER_231178,ATM,CANCER_231178,, / follow-up semantic drift,hereditary_cancer,nonspecific_underresolved,disease_specific_review,broad or unknown phenotype/environment label,gene|variant_identifier|baseline_condition_label|domain|CAB_regime|CAB_routing_action|reason_code|classification|review_status|submitter_count,True,True,True,True,False,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",requires_disease_specific_expert_review,shown_answer_key
CABCASE_DDFFB0EAC0,high-risk future-drift predicted,CANCER_404168,PTEN,CANCER_404168,, / follow-up semantic drift,hereditary_cancer,nonspecific_underresolved,disease_specific_review,broad or unknown phenotype/environment label,gene|variant_identifier|baseline_condition_label|domain|CAB_regime|CAB_routing_action|reason_code|classification|review_status|submitter_count,True,False,True,True,False,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",requires_disease_specific_expert_review,shown_answer_key
CABCASE_71CFE5B264,high-risk future-drift predicted,CANCER_428628,CDH1,CANCER_428628,, / follow-up semantic drift,hereditary_cancer,nonspecific_underresolved,direct_use,broad or unknown phenotype/environment label,gene|variant_identifier|baseline_condition_label|domain|CAB_regime|CAB_routing_action|reason_code|classification|review_status|submitter_count,True,False,True,True,False,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",portable_direct_use_if_expert_confirms_same_disease_model,shown_answer_key
CABCASE_767FDA8EDD,high-risk future-drift predicted,CANCER_1791565,MSH2,CANCER_1791565,, / follow-up semantic drift,hereditary_cancer,nonspecific_underresolved,disease_specific_review,broad or unknown phenotype/environment label,gene|variant_identifier|baseline_condition_label|domain|CAB_regime|CAB_routing_action|reason_code|classification|review_status|submitter_count,True,True,True,True,False,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",requires_disease_specific_expert_review,shown_answer_key
CABCASE_0D52F68113,high-risk future-drift predicted,CANCER_418321,MSH6,CANCER_418321,,,hereditary_cancer,nonspecific_underresolved,direct_use,broad or unknown phenotype/environment label,gene|variant_identifier|baseline_condition_label|domain|CAB_regime|CAB_routing_action|reason_code|classification|review_status|submitter_count,False,False,False,False,False,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",portable_direct_use_if_expert_confirms_same_disease_model,shown_answer_key
CABCASE_231B2B814B,high-risk future-drift predicted,CANCER_90755,MSH2,CANCER_90755,, / follow-up semantic drift,hereditary_cancer,nonspecific_underresolved,disease_specific_review,broad or unknown phenotype/environment label,gene|variant_identifier|baseline_condition_label|domain|CAB_regime|CAB_routing_action|reason_code|classification|review_status|submitter_count,True,False,True,True,False,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",requires_disease_specific_expert_review,shown_answer_key
CABCASE_3EA909156D,high-risk future-drift predicted,ARR_1748411,KCNH2,ARR_1748411,,,inherited_arrhythmia,nonspecific_underresolved,direct_use,source identity accepted but phenotype label is broad/unknown/underresolved,gene|variant_identifier|baseline_condition_label|domain|CAB_regime|CAB_routing_action|reason_code|classification|review_status|submitter_count,False,False,False,True,True,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",portable_direct_use_if_expert_confirms_same_disease_model,shown_answer_key
CABCASE_1870238705,high-risk future-drift predicted,CM_1754576,DSP,CM_1754576,,,cardiomyopathy,structural_functional_overlap,disease_specific_review,cardiac structural-functional overlap gene/domain,gene|variant_identifier|baseline_condition_label|domain|CAB_regime|CAB_routing_action|reason_code|classification|review_status|submitter_count,False,False,False,False,False,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",requires_disease_specific_expert_review,shown_answer_key
CABCASE_C7BFDFC332,high-risk future-drift predicted,CANCER_89486,MSH6,CANCER_89486,, / follow-up semantic drift,hereditary_cancer,nonspecific_underresolved,disease_specific_review,broad or unknown phenotype/environment label,gene|variant_identifier|baseline_condition_label|domain|CAB_regime|CAB_routing_action|reason_code|classification|review_status|submitter_count,True,False,True,True,False,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",requires_disease_specific_expert_review,shown_answer_key
CABCASE_368A9E43DD,high-risk future-drift predicted,CM_228254,DSP,CM_228254,, / follow-up semantic drift,cardiomyopathy,structural_functional_overlap,disease_specific_review,cardiac structural-functional overlap gene/domain,gene|variant_identifier|baseline_condition_label|domain|CAB_regime|CAB_routing_action|reason_code|classification|review_status|submitter_count,True,True,True,True,False,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",requires_disease_specific_expert_review,shown_answer_key
CABCASE_BDC3B4DB46,high-risk future-drift predicted,CANCER_485232,ATM,CANCER_485232,,,hereditary_cancer,nonspecific_underresolved,disease_specific_review,broad or unknown phenotype/environment label,gene|variant_identifier|baseline_condition_label|domain|CAB_regime|CAB_routing_action|reason_code|classification|review_status|submitter_count,False,False,False,False,False,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",requires_disease_specific_expert_review,shown_answer_key
CABCASE_6D579F7923,high-risk future-drift predicted,CANCER_993111,MLH1,CANCER_993111,, / follow-up semantic drift,hereditary_cancer,nonspecific_underresolved,disease_specific_review,broad or unknown phenotype/environment label,gene|variant_identifier|baseline_condition_label|domain|CAB_regime|CAB_routing_action|reason_code|classification|review_status|submitter_count,True,True,True,True,False,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",requires_disease_specific_expert_review,shown_answer_key
