reviewer_id,reviewer_domain,blinded_case_id,assignment_type,case_domain,gene,variant_identifier,baseline_condition_label,target_context,primary_expert_endpoint_question,arrhythmia_high_value_gene,sads_cpvt_priority,portable_without_additional_interpretation,confidence_1_to_5,requires_disease_specific_review,requires_population_or_penetrance_context,requires_genotype_first_or_trigger_context,not_adjudicable,not_adjudicable_reason,short_rationale,review_minutes
ARR_R5,inherited_arrhythmia,CABCASE_6838E76EAC,core_400_casebook,inherited_arrhythmia,ANK2,ARR_1678112,,reuse after condition-label or disease-model context repair,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,False,,,,,,,,,
ARR_R1,inherited_arrhythmia,CABCASE_6F5B28D0FA,core_400_casebook,inherited_arrhythmia,SCN5A,ARR_1730458,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R2,inherited_arrhythmia,CABCASE_6F5B28D0FA,core_400_casebook,inherited_arrhythmia,SCN5A,ARR_1730458,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R3,inherited_arrhythmia,CABCASE_6F5B28D0FA,core_400_casebook,inherited_arrhythmia,SCN5A,ARR_1730458,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R4,inherited_arrhythmia,CABCASE_6F5B28D0FA,core_400_casebook,inherited_arrhythmia,SCN5A,ARR_1730458,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R5,inherited_arrhythmia,CABCASE_6F5B28D0FA,core_400_casebook,inherited_arrhythmia,SCN5A,ARR_1730458,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R1,inherited_arrhythmia,CABCASE_5B2B55532A,core_400_casebook,inherited_arrhythmia,KCNH2,ARR_420260,,same-variant identity with potentially discordant disease meaning,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R2,inherited_arrhythmia,CABCASE_5B2B55532A,core_400_casebook,inherited_arrhythmia,KCNH2,ARR_420260,,same-variant identity with potentially discordant disease meaning,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R3,inherited_arrhythmia,CABCASE_5B2B55532A,core_400_casebook,inherited_arrhythmia,KCNH2,ARR_420260,,same-variant identity with potentially discordant disease meaning,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R4,inherited_arrhythmia,CABCASE_5B2B55532A,core_400_casebook,inherited_arrhythmia,KCNH2,ARR_420260,,same-variant identity with potentially discordant disease meaning,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R5,inherited_arrhythmia,CABCASE_5B2B55532A,core_400_casebook,inherited_arrhythmia,KCNH2,ARR_420260,,same-variant identity with potentially discordant disease meaning,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R1,inherited_arrhythmia,CABCASE_74B4F5B3A9,core_400_casebook,inherited_arrhythmia,RYR2,ARR_519356,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R2,inherited_arrhythmia,CABCASE_74B4F5B3A9,core_400_casebook,inherited_arrhythmia,RYR2,ARR_519356,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R3,inherited_arrhythmia,CABCASE_74B4F5B3A9,core_400_casebook,inherited_arrhythmia,RYR2,ARR_519356,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R4,inherited_arrhythmia,CABCASE_74B4F5B3A9,core_400_casebook,inherited_arrhythmia,RYR2,ARR_519356,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R5,inherited_arrhythmia,CABCASE_74B4F5B3A9,core_400_casebook,inherited_arrhythmia,RYR2,ARR_519356,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R1,inherited_arrhythmia,CABCASE_2345BE70B6,core_400_casebook,inherited_arrhythmia,SCN5A,ARR_1392890,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R2,inherited_arrhythmia,CABCASE_2345BE70B6,core_400_casebook,inherited_arrhythmia,SCN5A,ARR_1392890,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R3,inherited_arrhythmia,CABCASE_2345BE70B6,core_400_casebook,inherited_arrhythmia,SCN5A,ARR_1392890,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R4,inherited_arrhythmia,CABCASE_2345BE70B6,core_400_casebook,inherited_arrhythmia,SCN5A,ARR_1392890,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R5,inherited_arrhythmia,CABCASE_2345BE70B6,core_400_casebook,inherited_arrhythmia,SCN5A,ARR_1392890,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R1,inherited_arrhythmia,CABCASE_A1E59419D3,core_400_casebook,inherited_arrhythmia,RYR2,ARR_982634,,same-variant identity with potentially discordant disease meaning,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R2,inherited_arrhythmia,CABCASE_A1E59419D3,core_400_casebook,inherited_arrhythmia,RYR2,ARR_982634,,same-variant identity with potentially discordant disease meaning,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R3,inherited_arrhythmia,CABCASE_A1E59419D3,core_400_casebook,inherited_arrhythmia,RYR2,ARR_982634,,same-variant identity with potentially discordant disease meaning,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R4,inherited_arrhythmia,CABCASE_A1E59419D3,core_400_casebook,inherited_arrhythmia,RYR2,ARR_982634,,same-variant identity with potentially discordant disease meaning,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R5,inherited_arrhythmia,CABCASE_A1E59419D3,core_400_casebook,inherited_arrhythmia,RYR2,ARR_982634,,same-variant identity with potentially discordant disease meaning,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R1,inherited_arrhythmia,CABCASE_F5D6F38606,core_400_casebook,inherited_arrhythmia,SCN5A,ARR_423108,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R2,inherited_arrhythmia,CABCASE_F5D6F38606,core_400_casebook,inherited_arrhythmia,SCN5A,ARR_423108,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R3,inherited_arrhythmia,CABCASE_F5D6F38606,core_400_casebook,inherited_arrhythmia,SCN5A,ARR_423108,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R4,inherited_arrhythmia,CABCASE_F5D6F38606,core_400_casebook,inherited_arrhythmia,SCN5A,ARR_423108,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R5,inherited_arrhythmia,CABCASE_F5D6F38606,core_400_casebook,inherited_arrhythmia,SCN5A,ARR_423108,,disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R1,inherited_arrhythmia,CABCASE_F3F900D4AF,core_400_casebook,inherited_arrhythmia,KCNH2,ARR_1202184,,same-variant identity with potentially discordant disease meaning,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R2,inherited_arrhythmia,CABCASE_F3F900D4AF,core_400_casebook,inherited_arrhythmia,KCNH2,ARR_1202184,,same-variant identity with potentially discordant disease meaning,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
ARR_R3,inherited_arrhythmia,CABCASE_F3F900D4AF,core_400_casebook,inherited_arrhythmia,KCNH2,ARR_1202184,,same-variant identity with potentially discordant disease meaning,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,,,,,,,,,
