blinded_case_id,assertion_id,gene,variant_identifier,baseline_condition_label,domain,recommended_adjudication_question,target_context,primary_expert_endpoint_question,arrhythmia_high_value_gene,sads_cpvt_priority,expert_endpoint_status,reviewer_blinding
CABCASE_AA107D86F0,CANCER_90107,MLH1,CANCER_90107,,hereditary_cancer,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,pending_real_expert_review,true_blind_no_followup_temporal_endpoint_or_CAB_prediction_columns
CABCASE_95A8B2F8B0,CM_1450068,FLNC,CM_1450068,,cardiomyopathy,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,pending_real_expert_review,true_blind_no_followup_temporal_endpoint_or_CAB_prediction_columns
CABCASE_F85B046F63,ARR_987436,SCN5A,ARR_987436,,inherited_arrhythmia,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,pending_real_expert_review,true_blind_no_followup_temporal_endpoint_or_CAB_prediction_columns
CABCASE_E5F2A15794,CANCER_265513,ATM,CANCER_265513,,hereditary_cancer,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?","genotype-first, population, or penetrance-sensitive reuse context","Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,pending_real_expert_review,true_blind_no_followup_temporal_endpoint_or_CAB_prediction_columns
CABCASE_03F342394F,CANCER_89994,MLH1,CANCER_89994,,hereditary_cancer,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,pending_real_expert_review,true_blind_no_followup_temporal_endpoint_or_CAB_prediction_columns
CABCASE_8EC3B6F6F2,CM_1072294,DSP,CM_1072294,,cardiomyopathy,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,pending_real_expert_review,true_blind_no_followup_temporal_endpoint_or_CAB_prediction_columns
CABCASE_683614EC5D,CANCER_9244,PMS2,CANCER_9244,,hereditary_cancer,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,pending_real_expert_review,true_blind_no_followup_temporal_endpoint_or_CAB_prediction_columns
CABCASE_6AC4FF3048,CANCER_280032,PTEN,CANCER_280032,,hereditary_cancer,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,pending_real_expert_review,true_blind_no_followup_temporal_endpoint_or_CAB_prediction_columns
CABCASE_9BD70CEAB9,ARR_524038,KCNH2,ARR_524038,,inherited_arrhythmia,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",assertion portability into the stated target context,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",True,True,pending_real_expert_review,true_blind_no_followup_temporal_endpoint_or_CAB_prediction_columns
CABCASE_214087AB7F,CANCER_619884,PALB2,CANCER_619884,,hereditary_cancer,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?","genotype-first, population, or penetrance-sensitive reuse context","Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,pending_real_expert_review,true_blind_no_followup_temporal_endpoint_or_CAB_prediction_columns
CABCASE_423ED62303,CANCER_662590,MSH2,CANCER_662590,,hereditary_cancer,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,pending_real_expert_review,true_blind_no_followup_temporal_endpoint_or_CAB_prediction_columns
CABCASE_E4ED210625,CM_871195,FLNC,CM_871195,,cardiomyopathy,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,pending_real_expert_review,true_blind_no_followup_temporal_endpoint_or_CAB_prediction_columns
CABCASE_A4812EAE7A,CANCER_90881,MSH2,CANCER_90881,,hereditary_cancer,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,pending_real_expert_review,true_blind_no_followup_temporal_endpoint_or_CAB_prediction_columns
CABCASE_DA27FDD99C,CANCER_231178,ATM,CANCER_231178,,hereditary_cancer,"Can this source-valid P/LP assertion be reused as deterministic disease meaning in the target context, or does it require contextual repair, disease-specific review, or PRF framing?",disease-specific interpretive context named by the assertion,"Can this P/LP assertion be reused in the specified target context without additional disease-specific, population/penetrance, genotype-first, or contextual reinterpretation?",False,False,pending_real_expert_review,true_blind_no_followup_temporal_endpoint_or_CAB_prediction_columns
