assertion_id,variation_id,gene,baseline_portability_score,baseline_nonportability_score,baseline_regime_primary,baseline_architecture_family,baseline_regime_assignment_reason,baseline_collision_flag,baseline_underresolved_flag,baseline_nonspecific_flag,baseline_structural_electrical_flag,baseline_conduction_overlap_flag,baseline_syndromic_metabolic_overlap_flag,baseline_broad_ambiguous_condition_flag
CM_390057,390057,DSP,30.0,70.0,nonspecific_cardiomyopathy_baseline,baseline_underresolved_contextual,broad_or_ambiguous_baseline_label|nonspecific_or_unknown_baseline_environment,False,True,True,False,False,False,True
CM_391080,391080,TTN,25.0,75.0,nonspecific_cardiomyopathy_baseline,baseline_underresolved_contextual,broad_or_ambiguous_baseline_label|nonspecific_or_unknown_baseline_environment,False,True,True,False,False,False,True
CM_393212,393212,TTN,25.0,75.0,nonspecific_cardiomyopathy_baseline,baseline_underresolved_contextual,broad_or_ambiguous_baseline_label|nonspecific_or_unknown_baseline_environment,False,True,True,False,False,False,True
CM_39465,39465,BAG3,65.0,35.0,dilated_conduction_overlap_baseline,baseline_conduction_or_structural_overlap,DCM_conduction_sudden_death_gene_context,False,False,False,True,True,False,False
CM_39718,39718,DES,48.0,52.0,nonspecific_cardiomyopathy_baseline,baseline_underresolved_contextual,broad_or_ambiguous_baseline_label|nonspecific_or_unknown_baseline_environment,False,True,True,False,False,False,True
CM_397542,397542,MYBPC3,82.0,18.0,sarcomeric_phenotype_anchored_baseline,baseline_phenotype_anchored,sarcomeric_gene_HCM_baseline,False,False,False,False,False,False,False
CM_404643,404643,TTN,52.0,48.0,dilated_conduction_overlap_baseline,baseline_conduction_or_structural_overlap,DCM_conduction_sudden_death_gene_context,False,False,False,True,True,False,False
CM_404650,404650,TTN,52.0,48.0,dilated_conduction_overlap_baseline,baseline_conduction_or_structural_overlap,DCM_conduction_sudden_death_gene_context,False,False,False,True,True,False,False
CM_404709,404709,TTN,60.0,40.0,dilated_conduction_overlap_baseline,baseline_conduction_or_structural_overlap,DCM_conduction_sudden_death_gene_context,False,False,False,True,True,False,False
CM_404714,404714,TTN,60.0,40.0,dilated_conduction_overlap_baseline,baseline_conduction_or_structural_overlap,DCM_conduction_sudden_death_gene_context,False,False,False,True,True,False,False
CM_404715,404715,TTN,52.0,48.0,dilated_conduction_overlap_baseline,baseline_conduction_or_structural_overlap,DCM_conduction_sudden_death_gene_context,False,False,False,True,True,False,False
CM_404732,404732,TTN,70.0,30.0,dilated_conduction_overlap_baseline,baseline_conduction_or_structural_overlap,DCM_conduction_sudden_death_gene_context,False,False,False,True,True,False,False
CM_404748,404748,TTN,70.0,30.0,dilated_conduction_overlap_baseline,baseline_conduction_or_structural_overlap,DCM_conduction_sudden_death_gene_context,False,False,False,True,True,False,False
CM_404765,404765,TTN,52.0,48.0,dilated_conduction_overlap_baseline,baseline_conduction_or_structural_overlap,DCM_conduction_sudden_death_gene_context,False,False,False,True,True,False,False
CM_404768,404768,TTN,52.0,48.0,dilated_conduction_overlap_baseline,baseline_conduction_or_structural_overlap,DCM_conduction_sudden_death_gene_context,False,False,False,True,True,False,False
CM_404812,404812,TTN,70.0,30.0,dilated_conduction_overlap_baseline,baseline_conduction_or_structural_overlap,DCM_conduction_sudden_death_gene_context,False,False,False,True,True,False,False
CM_404828,404828,TTN,70.0,30.0,dilated_conduction_overlap_baseline,baseline_conduction_or_structural_overlap,DCM_conduction_sudden_death_gene_context,False,False,False,True,True,False,False
CM_404847,404847,TTN,52.0,48.0,dilated_conduction_overlap_baseline,baseline_conduction_or_structural_overlap,DCM_conduction_sudden_death_gene_context,False,False,False,True,True,False,False
CM_404858,404858,TTN,52.0,48.0,dilated_conduction_overlap_baseline,baseline_conduction_or_structural_overlap,DCM_conduction_sudden_death_gene_context,False,False,False,True,True,False,False
CM_404881,404881,TTN,52.0,48.0,dilated_conduction_overlap_baseline,baseline_conduction_or_structural_overlap,DCM_conduction_sudden_death_gene_context,False,False,False,True,True,False,False
CM_404884,404884,TTN,52.0,48.0,dilated_conduction_overlap_baseline,baseline_conduction_or_structural_overlap,DCM_conduction_sudden_death_gene_context,False,False,False,True,True,False,False
CM_404894,404894,TTN,52.0,48.0,dilated_conduction_overlap_baseline,baseline_conduction_or_structural_overlap,DCM_conduction_sudden_death_gene_context,False,False,False,True,True,False,False
CM_404908,404908,TTN,52.0,48.0,dilated_conduction_overlap_baseline,baseline_conduction_or_structural_overlap,DCM_conduction_sudden_death_gene_context,False,False,False,True,True,False,False
CM_404916,404916,TTN,52.0,48.0,dilated_conduction_overlap_baseline,baseline_conduction_or_structural_overlap,DCM_conduction_sudden_death_gene_context,False,False,False,True,True,False,False
CM_404920,404920,TTN,70.0,30.0,dilated_conduction_overlap_baseline,baseline_conduction_or_structural_overlap,DCM_conduction_sudden_death_gene_context,False,False,False,True,True,False,False
CM_404929,404929,TTN,52.0,48.0,dilated_conduction_overlap_baseline,baseline_conduction_or_structural_overlap,DCM_conduction_sudden_death_gene_context,False,False,False,True,True,False,False
CM_404937,404937,TTN,70.0,30.0,dilated_conduction_overlap_baseline,baseline_conduction_or_structural_overlap,DCM_conduction_sudden_death_gene_context,False,False,False,True,True,False,False
CM_404958,404958,TTN,70.0,30.0,dilated_conduction_overlap_baseline,baseline_conduction_or_structural_overlap,DCM_conduction_sudden_death_gene_context,False,False,False,True,True,False,False
CM_404966,404966,TTN,52.0,48.0,dilated_conduction_overlap_baseline,baseline_conduction_or_structural_overlap,DCM_conduction_sudden_death_gene_context,False,False,False,True,True,False,False
CM_404967,404967,TTN,70.0,30.0,dilated_conduction_overlap_baseline,baseline_conduction_or_structural_overlap,DCM_conduction_sudden_death_gene_context,False,False,False,True,True,False,False
CM_405008,405008,TTN,52.0,48.0,dilated_conduction_overlap_baseline,baseline_conduction_or_structural_overlap,DCM_conduction_sudden_death_gene_context,False,False,False,True,True,False,False
CM_405009,405009,TTN,52.0,48.0,dilated_conduction_overlap_baseline,baseline_conduction_or_structural_overlap,DCM_conduction_sudden_death_gene_context,False,False,False,True,True,False,False
CM_405044,405044,TTN,50.0,50.0,cardiomyopathy_model_collision_baseline,baseline_model_collision,baseline_labels_span_multiple_environments,True,False,False,False,True,False,False
CM_405054,405054,TTN,52.0,48.0,dilated_conduction_overlap_baseline,baseline_conduction_or_structural_overlap,DCM_conduction_sudden_death_gene_context,False,False,False,True,True,False,False
CM_405070,405070,TTN,52.0,48.0,dilated_conduction_overlap_baseline,baseline_conduction_or_structural_overlap,DCM_conduction_sudden_death_gene_context,False,False,False,True,True,False,False
CM_405075,405075,TTN,50.0,50.0,cardiomyopathy_model_collision_baseline,baseline_model_collision,baseline_labels_span_multiple_environments,True,False,False,False,True,False,False
CM_405079,405079,TTN,70.0,30.0,dilated_conduction_overlap_baseline,baseline_conduction_or_structural_overlap,DCM_conduction_sudden_death_gene_context,False,False,False,True,True,False,False
CM_405082,405082,TTN,52.0,48.0,dilated_conduction_overlap_baseline,baseline_conduction_or_structural_overlap,DCM_conduction_sudden_death_gene_context,False,False,False,True,True,False,False
CM_405094,405094,TTN,70.0,30.0,dilated_conduction_overlap_baseline,baseline_conduction_or_structural_overlap,DCM_conduction_sudden_death_gene_context,False,False,False,True,True,False,False
CM_405135,405135,TTN,52.0,48.0,dilated_conduction_overlap_baseline,baseline_conduction_or_structural_overlap,DCM_conduction_sudden_death_gene_context,False,False,False,True,True,False,False
CM_405145,405145,TTN,52.0,48.0,dilated_conduction_overlap_baseline,baseline_conduction_or_structural_overlap,DCM_conduction_sudden_death_gene_context,False,False,False,True,True,False,False
CM_405176,405176,TTN,52.0,48.0,dilated_conduction_overlap_baseline,baseline_conduction_or_structural_overlap,DCM_conduction_sudden_death_gene_context,False,False,False,True,True,False,False
CM_405180,405180,TTN,52.0,48.0,dilated_conduction_overlap_baseline,baseline_conduction_or_structural_overlap,DCM_conduction_sudden_death_gene_context,False,False,False,True,True,False,False
CM_405186,405186,TTN,52.0,48.0,dilated_conduction_overlap_baseline,baseline_conduction_or_structural_overlap,DCM_conduction_sudden_death_gene_context,False,False,False,True,True,False,False
CM_405223,405223,DSP,85.0,15.0,arrhythmogenic_structural_electrical_baseline,baseline_structural_electrical_overlap,structural_electrical_gene_ARVC_baseline,False,False,False,True,False,False,False
CM_405232,405232,DSP,65.0,35.0,cardiomyopathy_model_collision_baseline,baseline_model_collision,baseline_labels_span_multiple_environments,True,False,False,False,False,False,False
CM_405233,405233,DSP,67.0,33.0,arrhythmogenic_structural_electrical_baseline,baseline_structural_electrical_overlap,structural_electrical_gene_ARVC_baseline,False,False,False,True,False,False,False
CM_405234,405234,DSP,85.0,15.0,arrhythmogenic_structural_electrical_baseline,baseline_structural_electrical_overlap,structural_electrical_gene_ARVC_baseline,False,False,False,True,False,False,False
CM_405237,405237,DSP,67.0,33.0,arrhythmogenic_structural_electrical_baseline,baseline_structural_electrical_overlap,structural_electrical_gene_ARVC_baseline,False,False,False,True,False,False,False
CM_405247,405247,DSP,65.0,35.0,cardiomyopathy_model_collision_baseline,baseline_model_collision,baseline_labels_span_multiple_environments,True,False,False,False,False,False,False
CM_405248,405248,DSP,67.0,33.0,arrhythmogenic_structural_electrical_baseline,baseline_structural_electrical_overlap,structural_electrical_gene_ARVC_baseline,False,False,False,True,False,False,False
CM_406545,406545,PKP2,42.0,58.0,nonspecific_cardiomyopathy_baseline,baseline_underresolved_contextual,nonspecific_or_unknown_baseline_environment,False,True,True,False,False,False,False
CM_406550,406550,PKP2,48.0,52.0,nonspecific_cardiomyopathy_baseline,baseline_underresolved_contextual,broad_or_ambiguous_baseline_label|nonspecific_or_unknown_baseline_environment,False,True,True,False,False,False,True
CM_406551,406551,PKP2,42.0,58.0,nonspecific_cardiomyopathy_baseline,baseline_underresolved_contextual,nonspecific_or_unknown_baseline_environment,False,True,True,False,False,False,False
CM_406552,406552,PKP2,42.0,58.0,nonspecific_cardiomyopathy_baseline,baseline_underresolved_contextual,nonspecific_or_unknown_baseline_environment,False,True,True,False,False,False,False
CM_406553,406553,PKP2,48.0,52.0,nonspecific_cardiomyopathy_baseline,baseline_underresolved_contextual,broad_or_ambiguous_baseline_label|nonspecific_or_unknown_baseline_environment,False,True,True,False,False,False,True
CM_406554,406554,PKP2,42.0,58.0,nonspecific_cardiomyopathy_baseline,baseline_underresolved_contextual,nonspecific_or_unknown_baseline_environment,False,True,True,False,False,False,False
CM_406555,406555,PKP2,42.0,58.0,nonspecific_cardiomyopathy_baseline,baseline_underresolved_contextual,nonspecific_or_unknown_baseline_environment,False,True,True,False,False,False,False
CM_407186,407186,MYH7,65.0,35.0,cardiomyopathy_model_collision_baseline,baseline_model_collision,baseline_labels_span_multiple_environments,True,False,False,False,False,False,False
CM_407187,407187,MYH7,87.0,13.0,sarcomeric_phenotype_anchored_baseline,baseline_phenotype_anchored,sarcomeric_gene_HCM_baseline,False,False,False,False,False,False,False
CM_407193,407193,MYH7,100.0,0.0,sarcomeric_phenotype_anchored_baseline,baseline_phenotype_anchored,sarcomeric_gene_HCM_baseline,False,False,False,False,False,False,False
CM_407195,407195,MYH7,100.0,0.0,sarcomeric_phenotype_anchored_baseline,baseline_phenotype_anchored,sarcomeric_gene_HCM_baseline,False,False,False,False,False,False,False
CM_407200,407200,MYH7,100.0,0.0,sarcomeric_phenotype_anchored_baseline,baseline_phenotype_anchored,sarcomeric_gene_HCM_baseline,False,False,False,False,False,False,False
CM_407309,407309,MYBPC3,82.0,18.0,sarcomeric_phenotype_anchored_baseline,baseline_phenotype_anchored,sarcomeric_gene_HCM_baseline,False,False,False,False,False,False,False
CM_407313,407313,MYBPC3,82.0,18.0,sarcomeric_phenotype_anchored_baseline,baseline_phenotype_anchored,sarcomeric_gene_HCM_baseline,False,False,False,False,False,False,False
CM_407318,407318,MYBPC3,60.0,40.0,cardiomyopathy_model_collision_baseline,baseline_model_collision,baseline_labels_span_multiple_environments,True,False,False,False,False,False,False
CM_407321,407321,MYBPC3,82.0,18.0,sarcomeric_phenotype_anchored_baseline,baseline_phenotype_anchored,sarcomeric_gene_HCM_baseline,False,False,False,False,False,False,False
CM_407322,407322,MYBPC3,82.0,18.0,sarcomeric_phenotype_anchored_baseline,baseline_phenotype_anchored,sarcomeric_gene_HCM_baseline,False,False,False,False,False,False,False
CM_407332,407332,MYBPC3,82.0,18.0,sarcomeric_phenotype_anchored_baseline,baseline_phenotype_anchored,sarcomeric_gene_HCM_baseline,False,False,False,False,False,False,False
CM_407333,407333,MYBPC3,100.0,0.0,sarcomeric_phenotype_anchored_baseline,baseline_phenotype_anchored,sarcomeric_gene_HCM_baseline,False,False,False,False,False,False,False
CM_407336,407336,MYBPC3,60.0,40.0,cardiomyopathy_model_collision_baseline,baseline_model_collision,baseline_labels_span_multiple_environments,True,False,False,False,False,False,False
CM_408988,408988,LMNA,42.0,58.0,nonspecific_cardiomyopathy_baseline,baseline_underresolved_contextual,nonspecific_or_unknown_baseline_environment,False,True,True,False,False,False,False
CM_408993,408993,LMNA,42.0,58.0,nonspecific_cardiomyopathy_baseline,baseline_underresolved_contextual,nonspecific_or_unknown_baseline_environment,False,True,True,False,False,False,False
CM_408994,408994,LMNA,48.0,52.0,nonspecific_cardiomyopathy_baseline,baseline_underresolved_contextual,broad_or_ambiguous_baseline_label|nonspecific_or_unknown_baseline_environment,False,True,True,False,False,False,True
CM_410229,410229,BAG3,75.0,25.0,dilated_conduction_overlap_baseline,baseline_conduction_or_structural_overlap,DCM_conduction_sudden_death_gene_context,False,False,False,True,True,False,False
CM_410230,410230,BAG3,57.0,43.0,dilated_conduction_overlap_baseline,baseline_conduction_or_structural_overlap,DCM_conduction_sudden_death_gene_context,False,False,False,True,True,False,False
CM_410239,410239,BAG3,57.0,43.0,dilated_conduction_overlap_baseline,baseline_conduction_or_structural_overlap,DCM_conduction_sudden_death_gene_context,False,False,False,True,True,False,False
CM_410373,410373,DSG2,38.0,62.0,nonspecific_cardiomyopathy_baseline,baseline_underresolved_contextual,broad_or_ambiguous_baseline_label|nonspecific_or_unknown_baseline_environment,False,True,True,False,False,False,True
CM_410650,410650,DSC2,42.0,58.0,nonspecific_cardiomyopathy_baseline,baseline_underresolved_contextual,nonspecific_or_unknown_baseline_environment,False,True,True,False,False,False,False
CM_411124,411124,DES,42.0,58.0,nonspecific_cardiomyopathy_baseline,baseline_underresolved_contextual,nonspecific_or_unknown_baseline_environment,False,True,True,False,False,False,False
CM_411653,411653,RBM20,75.0,25.0,dilated_conduction_overlap_baseline,baseline_conduction_or_structural_overlap,DCM_conduction_sudden_death_gene_context,False,False,False,True,True,False,False
CM_417386,417386,PKP2,42.0,58.0,nonspecific_cardiomyopathy_baseline,baseline_underresolved_contextual,nonspecific_or_unknown_baseline_environment,False,True,True,False,False,False,False
