assertion_id,domain,variation_id,gene,input_condition_label,normalized_condition_label,baseline_environment,classification,review_status,submitter_count,cab_portability_regime,cab_portability_score,cab_mode,direct_deterministic_use_allowed,routing_decision_source,routing_primary_action,routing_secondary_flags,unsupported_reuse_risk,cross_environment_drift_risk,condition_label_drift_risk,warning_codes,explanation_short,evidence_fields_used,limitations
ARR_1325231,inherited_arrhythmia,ARR_1325231,TRDN,,,unknown,,,0,unavailable,41.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_1730458,inherited_arrhythmia,ARR_1730458,SCN5A,,,unknown,,,0,unavailable,23.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score|gene_proxy_flag,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE|HIGH_RISK_GENE_PROXY,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_1729777,inherited_arrhythmia,ARR_1729777,SCN5A,,,unknown,,,0,unavailable,23.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score|gene_proxy_flag,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE|HIGH_RISK_GENE_PROXY,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_1691761,inherited_arrhythmia,ARR_1691761,SCN5A,,,unknown,,,0,unavailable,12.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score|gene_proxy_flag,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE|HIGH_RISK_GENE_PROXY,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_1691220,inherited_arrhythmia,ARR_1691220,SCN5A,,,unknown,,,0,unavailable,23.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score|gene_proxy_flag,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE|HIGH_RISK_GENE_PROXY,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_1678156,inherited_arrhythmia,ARR_1678156,SCN5A,,,unknown,,,0,unavailable,15.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score|gene_proxy_flag,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE|HIGH_RISK_GENE_PROXY,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_1678123,inherited_arrhythmia,ARR_1678123,SCN5A,,,unknown,,,0,unavailable,23.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score|gene_proxy_flag,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE|HIGH_RISK_GENE_PROXY,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_1527869,inherited_arrhythmia,ARR_1527869,SCN5A,,,unknown,,,0,unavailable,27.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score|gene_proxy_flag,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE|HIGH_RISK_GENE_PROXY,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_1521971,inherited_arrhythmia,ARR_1521971,SCN5A,,,unknown,,,0,unavailable,8.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score|gene_proxy_flag,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE|HIGH_RISK_GENE_PROXY,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_1510225,inherited_arrhythmia,ARR_1510225,SCN5A,,,unknown,,,0,unavailable,8.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score|gene_proxy_flag,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE|HIGH_RISK_GENE_PROXY,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_1502792,inherited_arrhythmia,ARR_1502792,SCN5A,,,unknown,,,0,unavailable,8.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score|gene_proxy_flag,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE|HIGH_RISK_GENE_PROXY,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_1502060,inherited_arrhythmia,ARR_1502060,SCN5A,,,unknown,,,0,unavailable,8.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score|gene_proxy_flag,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE|HIGH_RISK_GENE_PROXY,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_1460043,inherited_arrhythmia,ARR_1460043,SCN5A,,,unknown,,,0,unavailable,8.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score|gene_proxy_flag,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE|HIGH_RISK_GENE_PROXY,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_1458577,inherited_arrhythmia,ARR_1458577,SCN5A,,,unknown,,,0,unavailable,8.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score|gene_proxy_flag,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE|HIGH_RISK_GENE_PROXY,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_1458575,inherited_arrhythmia,ARR_1458575,SCN5A,,,unknown,,,0,unavailable,8.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score|gene_proxy_flag,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE|HIGH_RISK_GENE_PROXY,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_1455926,inherited_arrhythmia,ARR_1455926,SCN5A,,,unknown,,,0,unavailable,8.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score|gene_proxy_flag,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE|HIGH_RISK_GENE_PROXY,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_1455755,inherited_arrhythmia,ARR_1455755,SCN5A,,,unknown,,,0,unavailable,8.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score|gene_proxy_flag,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE|HIGH_RISK_GENE_PROXY,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_1455694,inherited_arrhythmia,ARR_1455694,SCN5A,,,unknown,,,0,unavailable,8.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score|gene_proxy_flag,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE|HIGH_RISK_GENE_PROXY,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_1454071,inherited_arrhythmia,ARR_1454071,SCN5A,,,unknown,,,0,unavailable,8.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score|gene_proxy_flag,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE|HIGH_RISK_GENE_PROXY,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_1452285,inherited_arrhythmia,ARR_1452285,SCN5A,,,unknown,,,0,unavailable,8.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score|gene_proxy_flag,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE|HIGH_RISK_GENE_PROXY,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_1451878,inherited_arrhythmia,ARR_1451878,SCN5A,,,unknown,,,0,unavailable,8.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score|gene_proxy_flag,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE|HIGH_RISK_GENE_PROXY,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_1449654,inherited_arrhythmia,ARR_1449654,SCN5A,,,unknown,,,0,unavailable,8.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score|gene_proxy_flag,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE|HIGH_RISK_GENE_PROXY,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
ARR_1434817,inherited_arrhythmia,ARR_1434817,SCN5A,,,unknown,,,0,unavailable,8.0,ClinVar-label-only,True,clinvar_label_only_assumes_direct_use,direct_deterministic_use,weak_submitter_support|low_portability_score|gene_proxy_flag,0.3692,0.1446,0.3692,LOW_SUBMITTER_SUPPORT|LOW_PORTABILITY_SCORE|HIGH_RISK_GENE_PROXY,ClinVar-label-only used clinvar_label_only_assumes_direct_use; action=direct_deterministic_use; direct_use_allowed=True.,gene|input_condition_label|baseline_environment|classification|review_status|submitter_count|cab_portability_regime|cab_portability_score|direct_single_model_reuse_allowed,research_use_only|not_diagnostic|does_not_reclassify_variants|does_not_replace_ACMG_AMP_or_expert_curation|external_expert_adjudication_pending
