assertion_id,ClinVar VariationID,gene,condition label,classification,review status,submitter count,baseline environment,domain,source date,ClinVar LastEvaluated,new_or_updated_status,source_file,registry_note
PROSP_CLV_571215,571215,TMEM127,Hereditary pheochromocytoma and paraganglioma|Pheochromocytoma|Hereditary cancer-predisposing syndrome|not provided|TMEM127-related tumor predisposition,Pathogenic/Likely pathogenic,"criteria provided, multiple submitters, no conflicts",7,Hereditary pheochromocytoma and paraganglioma|Pheochromocytoma|Hereditary cancer-predisposing syndrome|not provided|TMEM127-related tumor predisposition,hereditary_cancer,2026-05-05,"Dec 14, 2025",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_565557,565557,VHL,Von Hippel-Lindau syndrome;Chuvash polycythemia,Pathogenic,"criteria provided, single submitter",1,Von Hippel-Lindau syndrome;Chuvash polycythemia,hereditary_cancer,2026-05-05,"Jan 30, 2018",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_569414,569414,VHL,Von Hippel-Lindau syndrome;Chuvash polycythemia|not provided|Clear cell carcinoma of kidney|Hereditary cancer-predisposing syndrome,Pathogenic/Likely pathogenic,"criteria provided, multiple submitters, no conflicts",4,Von Hippel-Lindau syndrome;Chuvash polycythemia|not provided|Clear cell carcinoma of kidney|Hereditary cancer-predisposing syndrome,hereditary_cancer,2026-05-05,"Mar 03, 2026",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_572114,572114,BAP1,BAP1-related tumor predisposition syndrome|Hereditary cancer-predisposing syndrome|not provided|Mesothelioma,Pathogenic/Likely pathogenic,"criteria provided, multiple submitters, no conflicts",4,BAP1-related tumor predisposition syndrome|Hereditary cancer-predisposing syndrome|not provided|Mesothelioma,hereditary_cancer,2026-05-05,"May 03, 2024",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_576450,576450,SDHA,"Pheochromocytoma/paraganglioma syndrome 5;Mitochondrial complex II deficiency, nuclear type 1",Pathogenic,"criteria provided, single submitter",1,"Pheochromocytoma/paraganglioma syndrome 5;Mitochondrial complex II deficiency, nuclear type 1",hereditary_cancer,2026-05-05,"Jun 07, 2018",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_582775,582775,SDHA,"Mitochondrial complex II deficiency, nuclear type 1;Pheochromocytoma/paraganglioma syndrome 5|Hereditary cancer-predisposing syndrome|Pheochromocytoma/paraganglioma syndrome 5",Pathogenic,"criteria provided, multiple submitters, no conflicts",3,"Mitochondrial complex II deficiency, nuclear type 1;Pheochromocytoma/paraganglioma syndrome 5|Hereditary cancer-predisposing syndrome|Pheochromocytoma/paraganglioma syndrome 5",hereditary_cancer,2026-05-05,"Feb 06, 2025",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_579968,579968,SDHD,Pheochromocytoma;Carney-Stratakis syndrome;Paragangliomas with sensorineural hearing loss;Cowden syndrome 3|Hereditary cancer-predisposing syndrome,Pathogenic,"criteria provided, multiple submitters, no conflicts",2,Pheochromocytoma;Carney-Stratakis syndrome;Paragangliomas with sensorineural hearing loss;Cowden syndrome 3|Hereditary cancer-predisposing syndrome,hereditary_cancer,2026-05-05,"Oct 25, 2022",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_573651,573651,SDHD,Paragangliomas with sensorineural hearing loss;Carney-Stratakis syndrome;Pheochromocytoma;Cowden syndrome 3,Likely pathogenic,"criteria provided, single submitter",1,Paragangliomas with sensorineural hearing loss;Carney-Stratakis syndrome;Pheochromocytoma;Cowden syndrome 3,hereditary_cancer,2026-05-05,"Jun 09, 2022",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_584289,584289,SDHD,Carney-Stratakis syndrome;Cowden syndrome 3;Pheochromocytoma;Pheochromocytoma/paraganglioma syndrome 1,Pathogenic,"criteria provided, single submitter",1,Carney-Stratakis syndrome;Cowden syndrome 3;Pheochromocytoma;Pheochromocytoma/paraganglioma syndrome 1,hereditary_cancer,2026-05-05,"Jul 17, 2019",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_568815,568815,SDHA,"Mitochondrial complex II deficiency, nuclear type 1;Pheochromocytoma/paraganglioma syndrome 5|Hereditary cancer-predisposing syndrome|Pheochromocytoma/paraganglioma syndrome 5|Dilated cardiomyopathy 1GG;Mitochondrial complex II deficiency, nuclear type 1;Pheochromocytoma/paraganglioma syndrome 5;Neurodegeneration with ataxia and late-onset optic atrophy",Pathogenic/Likely pathogenic,"criteria provided, multiple submitters, no conflicts",4,"Mitochondrial complex II deficiency, nuclear type 1;Pheochromocytoma/paraganglioma syndrome 5|Hereditary cancer-predisposing syndrome|Pheochromocytoma/paraganglioma syndrome 5|Dilated cardiomyopathy 1GG;Mitochondrial complex II deficiency, nuclear type 1;Pheochromocytoma/paraganglioma syndrome 5;Neurodegeneration with ataxia and late-onset optic atrophy",hereditary_cancer,2026-05-05,"Oct 09, 2025",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_570890,570890,SUFU,Gorlin syndrome;Medulloblastoma|Hereditary cancer-predisposing syndrome,Pathogenic,"criteria provided, multiple submitters, no conflicts",2,Gorlin syndrome;Medulloblastoma|Hereditary cancer-predisposing syndrome,hereditary_cancer,2026-05-05,"Jun 23, 2022",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_575455,575455,RB1,Retinoblastoma|not provided|Hereditary cancer-predisposing syndrome,Pathogenic,"criteria provided, multiple submitters, no conflicts",4,Retinoblastoma|not provided|Hereditary cancer-predisposing syndrome,hereditary_cancer,2026-05-05,"Feb 05, 2026",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_583435,583435,SDHD,Carney-Stratakis syndrome;Cowden syndrome 3;Pheochromocytoma;Pheochromocytoma/paraganglioma syndrome 1,Pathogenic,"criteria provided, single submitter",1,Carney-Stratakis syndrome;Cowden syndrome 3;Pheochromocytoma;Pheochromocytoma/paraganglioma syndrome 1,hereditary_cancer,2026-05-05,"Apr 13, 2018",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_573060,573060,PMS2,Hereditary cancer-predisposing syndrome|Lynch syndrome 4|Hereditary nonpolyposis colorectal neoplasms|not provided|Lynch syndrome,Pathogenic/Likely pathogenic,"criteria provided, multiple submitters, no conflicts",7,Hereditary cancer-predisposing syndrome|Lynch syndrome 4|Hereditary nonpolyposis colorectal neoplasms|not provided|Lynch syndrome,hereditary_cancer,2026-05-05,"Jul 22, 2025",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_571628,571628,WT1,Frasier syndrome;Drash syndrome;Wilms tumor 1;11p partial monosomy syndrome,Pathogenic,"criteria provided, single submitter",1,Frasier syndrome;Drash syndrome;Wilms tumor 1;11p partial monosomy syndrome,hereditary_cancer,2026-05-05,"May 15, 2018",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_575178,575178,BRCA2,Hereditary cancer-predisposing syndrome|Hereditary breast ovarian cancer syndrome|BRCA2-related cancer predisposition|not provided,Pathogenic,reviewed by expert panel,5,Hereditary cancer-predisposing syndrome|Hereditary breast ovarian cancer syndrome|BRCA2-related cancer predisposition|not provided,hereditary_cancer,2026-05-05,"May 23, 2025",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_576309,576309,NBN,"Microcephaly, normal intelligence and immunodeficiency|Hereditary cancer-predisposing syndrome|not provided|Aplastic anemia|NBN-related disorder",Pathogenic/Likely pathogenic,"criteria provided, multiple submitters, no conflicts",8,"Microcephaly, normal intelligence and immunodeficiency|Hereditary cancer-predisposing syndrome|not provided|Aplastic anemia|NBN-related disorder",hereditary_cancer,2026-05-05,"Jul 02, 2025",materially_updated_since_prior_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_577667,577667,NBN,"Microcephaly, normal intelligence and immunodeficiency|Hereditary cancer-predisposing syndrome|Aplastic anemia|not provided",Likely pathogenic,"criteria provided, multiple submitters, no conflicts",5,"Microcephaly, normal intelligence and immunodeficiency|Hereditary cancer-predisposing syndrome|Aplastic anemia|not provided",hereditary_cancer,2026-05-05,"Apr 10, 2024",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_574777,574777,DICER1,"DICER1-related tumor predisposition|Rhabdomyosarcoma, embryonal, 2;Pleuropulmonary blastoma;Euthyroid goiter;Global developmental delay - lung cysts - overgrowth - Wilms tumor syndrome",Pathogenic/Likely pathogenic,"criteria provided, multiple submitters, no conflicts",3,"DICER1-related tumor predisposition|Rhabdomyosarcoma, embryonal, 2;Pleuropulmonary blastoma;Euthyroid goiter;Global developmental delay - lung cysts - overgrowth - Wilms tumor syndrome",hereditary_cancer,2026-05-05,"Feb 24, 2020",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_579615,579615,NF1,"Neurofibromatosis, type 1|not provided|Juvenile myelomonocytic leukemia|Cardiovascular phenotype;Hereditary cancer-predisposing syndrome",Pathogenic,"criteria provided, multiple submitters, no conflicts",6,"Neurofibromatosis, type 1|not provided|Juvenile myelomonocytic leukemia|Cardiovascular phenotype;Hereditary cancer-predisposing syndrome",hereditary_cancer,2026-05-05,"Mar 05, 2025",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_571036,571036,NF1,"Neurofibromatosis, type 1|Cardiovascular phenotype;Hereditary cancer-predisposing syndrome",Pathogenic,"criteria provided, multiple submitters, no conflicts",2,"Neurofibromatosis, type 1|Cardiovascular phenotype;Hereditary cancer-predisposing syndrome",hereditary_cancer,2026-05-05,"Jan 10, 2025",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_569136,569136,NF1,"Neurofibromatosis, type 1|Cardiovascular phenotype;Hereditary cancer-predisposing syndrome|NF1-related disorder|not provided",Pathogenic/Likely pathogenic,"criteria provided, multiple submitters, no conflicts",4,"Neurofibromatosis, type 1|Cardiovascular phenotype;Hereditary cancer-predisposing syndrome|NF1-related disorder|not provided",hereditary_cancer,2026-05-05,"Aug 26, 2025",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_573015,573015,NF1,"Neurofibromatosis, type 1|Rhabdomyosarcoma|not provided|Neurofibromatosis-Noonan syndrome;Café-au-lait macules with pulmonary stenosis;Juvenile myelomonocytic leukemia;Neurofibromatosis, familial spinal;Neurofibromatosis, type 1|Hereditary cancer-predisposing syndrome;Cardiovascular phenotype",Pathogenic,"criteria provided, multiple submitters, no conflicts",7,"Neurofibromatosis, type 1|Rhabdomyosarcoma|not provided|Neurofibromatosis-Noonan syndrome;Café-au-lait macules with pulmonary stenosis;Juvenile myelomonocytic leukemia;Neurofibromatosis, familial spinal;Neurofibromatosis, type 1|Hereditary cancer-predisposing syndrome;Cardiovascular phenotype",hereditary_cancer,2026-05-05,"Feb 26, 2026",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_578039,578039,FANCC,Fanconi anemia|Fanconi anemia complementation group C|Hereditary cancer-predisposing syndrome,Pathogenic/Likely pathogenic,"criteria provided, multiple submitters, no conflicts",4,Fanconi anemia|Fanconi anemia complementation group C|Hereditary cancer-predisposing syndrome,hereditary_cancer,2026-05-05,"Jul 07, 2025",materially_updated_since_prior_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_580708,580708,BLM,Bloom syndrome|Hereditary cancer-predisposing syndrome,Pathogenic/Likely pathogenic,"criteria provided, multiple submitters, no conflicts",4,Bloom syndrome|Hereditary cancer-predisposing syndrome,hereditary_cancer,2026-05-05,"May 23, 2025",materially_updated_since_prior_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_568994,568994,BRIP1,Fanconi anemia complementation group J;Familial cancer of breast|Familial cancer of breast,Pathogenic,"criteria provided, multiple submitters, no conflicts",2,Fanconi anemia complementation group J;Familial cancer of breast|Familial cancer of breast,hereditary_cancer,2026-05-05,"Jun 07, 2023",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_577479,577479,BRIP1,Fanconi anemia complementation group J;Familial cancer of breast|Familial cancer of breast|Hereditary cancer-predisposing syndrome,Pathogenic,"criteria provided, multiple submitters, no conflicts",3,Fanconi anemia complementation group J;Familial cancer of breast|Familial cancer of breast|Hereditary cancer-predisposing syndrome,hereditary_cancer,2026-05-05,"Feb 13, 2025",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_579424,579424,BRIP1,Fanconi anemia complementation group J;Familial cancer of breast|Hereditary cancer-predisposing syndrome|Familial cancer of breast,Pathogenic,"criteria provided, multiple submitters, no conflicts",3,Fanconi anemia complementation group J;Familial cancer of breast|Hereditary cancer-predisposing syndrome|Familial cancer of breast,hereditary_cancer,2026-05-05,"Oct 27, 2025",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_584168,584168,SDHD,Carney-Stratakis syndrome;Cowden syndrome 3;Pheochromocytoma;Pheochromocytoma/paraganglioma syndrome 1|Carney-Stratakis syndrome;Cowden syndrome 3;Pheochromocytoma;Paragangliomas with sensorineural hearing loss,Pathogenic,"criteria provided, single submitter",1,Carney-Stratakis syndrome;Cowden syndrome 3;Pheochromocytoma;Pheochromocytoma/paraganglioma syndrome 1|Carney-Stratakis syndrome;Cowden syndrome 3;Pheochromocytoma;Paragangliomas with sensorineural hearing loss,hereditary_cancer,2026-05-05,"Apr 14, 2021",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_572601,572601,NF1,"Neurofibromatosis, type 1|Cardiovascular phenotype;Hereditary cancer-predisposing syndrome",Pathogenic,"criteria provided, multiple submitters, no conflicts",2,"Neurofibromatosis, type 1|Cardiovascular phenotype;Hereditary cancer-predisposing syndrome",hereditary_cancer,2026-05-05,"Aug 09, 2022",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_578879,578879,NF1,"Neurofibromatosis, type 1|not provided|Cardiovascular phenotype;Hereditary cancer-predisposing syndrome",Pathogenic/Likely pathogenic,"criteria provided, multiple submitters, no conflicts",6,"Neurofibromatosis, type 1|not provided|Cardiovascular phenotype;Hereditary cancer-predisposing syndrome",hereditary_cancer,2026-05-05,"Dec 16, 2025",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_574937,574937,NF1,"Neurofibromatosis, type 1|Cardiovascular phenotype;Hereditary cancer-predisposing syndrome",Pathogenic,"criteria provided, multiple submitters, no conflicts",2,"Neurofibromatosis, type 1|Cardiovascular phenotype;Hereditary cancer-predisposing syndrome",hereditary_cancer,2026-05-05,"Aug 28, 2025",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_576444,576444,NF1,"Neurofibromatosis, type 1|Neurofibromatosis, type 1;Café-au-lait macules with pulmonary stenosis;Neurofibromatosis-Noonan syndrome;Neurofibromatosis, familial spinal;Juvenile myelomonocytic leukemia|Cardiovascular phenotype;Hereditary cancer-predisposing syndrome|not provided",Pathogenic,"criteria provided, multiple submitters, no conflicts",5,"Neurofibromatosis, type 1|Neurofibromatosis, type 1;Café-au-lait macules with pulmonary stenosis;Neurofibromatosis-Noonan syndrome;Neurofibromatosis, familial spinal;Juvenile myelomonocytic leukemia|Cardiovascular phenotype;Hereditary cancer-predisposing syndrome|not provided",hereditary_cancer,2026-05-05,"Jun 24, 2025",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_565507,565507,NF1,"Neurofibromatosis, type 1|not provided|Juvenile myelomonocytic leukemia",Pathogenic,"criteria provided, multiple submitters, no conflicts",4,"Neurofibromatosis, type 1|not provided|Juvenile myelomonocytic leukemia",hereditary_cancer,2026-05-05,"Jan 22, 2026",materially_updated_since_prior_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
PROSP_CLV_570670,570670,NF1,"Neurofibromatosis, type 1|Cardiovascular phenotype;Hereditary cancer-predisposing syndrome|not provided",Pathogenic/Likely pathogenic,"criteria provided, multiple submitters, no conflicts",6,"Neurofibromatosis, type 1|Cardiovascular phenotype;Hereditary cancer-predisposing syndrome|not provided",hereditary_cancer,2026-05-05,"Mar 23, 2026",new_in_current_snapshot,ClinVar variant_summary.txt.gz,baseline_only_public_assertion_snapshot
